"year","locationdesc","locationabbr","sex","shortquestiontext","questioncode","greater_risk_data_value","greater_risk_low_confidence_limit","greater_risk_high_confidence_limit","sample_size"
"2017","Arkansas","AR","Male","Sad or hopeless","H25","32.7175","23.8412","43.0312","788"
"2017","Arkansas","AR","Male","Considered suicide","H26","19.1934","16.1121","22.7045","791"
"2017","Arkansas","AR","Total","Sad or hopeless","H25","40.1667","32.6705","48.1527","1613"
"2017","Arkansas","AR","Total","Considered suicide","H26","23.1829","20.9817","25.5403","1628"
"2017","Arizona","AZB","Female","Sad or hopeless","H25","46.4761","42.8365","50.1537","1045"
"2017","Arizona","AZB","Female","Considered suicide","H26","23.815","20.4787","27.507","1048"
"2017","Arizona","AZB","Male","Sad or hopeless","H25","26.3315","22.114","31.0329","1045"
"2017","Arizona","AZB","Male","Considered suicide","H26","14.0058","11.3964","17.0974","1037"
"2017","Arizona","AZB","Total","Sad or hopeless","H25","36.3903","32.8013","40.1374","2106"
"2017","Arizona","AZB","Total","Considered suicide","H26","19.153","16.669","21.9098","2102"
"2017","California","CA","Female","Sad or hopeless","H25","42.5785","38.1179","47.1632","843"
"2017","California","CA","Female","Considered suicide","H26","22.0596","18.8215","25.6785","862"
"2017","California","CA","Male","Sad or hopeless","H25","21.7407","18.1822","25.7762","862"
"2017","California","CA","Male","Considered suicide","H26","11.7151","9.8576","13.8689","881"
"2017","California","CA","Total","Sad or hopeless","H25","32.1172","29.2571","35.118","1717"
"2017","California","CA","Total","Considered suicide","H26","17.0232","15.2765","18.925","1756"
"2017","Colorado","CO","Female","Sad or hopeless","H25","40.4458","34.0241","47.2122","706"
"2017","Colorado","CO","Female","Considered suicide","H26","21.4306","17.9447","25.3841","704"
"2017","Colorado","CO","Male","Sad or hopeless","H25","22.2337","18.968","25.882","760"
"2017","Colorado","CO","Male","Considered suicide","H26","12.5203","9.9062","15.7039","756"
"2017","Colorado","CO","Total","Sad or hopeless","H25","31.3113","27.044","35.9204","1478"
"2017","Colorado","CO","Total","Considered suicide","H26","16.9777","14.4543","19.8395","1472"
"2017","Connecticut","CT","Female","Sad or hopeless","H25","34.8352","31.3107","38.534","1188"
"2017","Connecticut","CT","Female","Considered suicide","H26","16.8102","14.5256","19.3727","1193"
"2017","Connecticut","CT","Male","Sad or hopeless","H25","19.2088","16.9885","21.6437","1159"
"2017","Connecticut","CT","Male","Considered suicide","H26","10.3305","8.9919","11.8423","1163"
"2017","Connecticut","CT","Total","Sad or hopeless","H25","26.8956","24.6005","29.3217","2360"
"2017","Connecticut","CT","Total","Considered suicide","H26","13.5016","12.1219","15.0115","2366"
"2017","Delaware","DE","Female","Sad or hopeless","H25","36.9034","33.678","40.2502","1448"
"2017","Delaware","DE","Female","Considered suicide","H26","21.2821","18.0517","24.9148","1449"
"2017","Delaware","DE","Male","Sad or hopeless","H25","18.41","16.061","21.0166","1355"
"2017","Delaware","DE","Male","Considered suicide","H26","10.8196","8.6668","13.4285","1354"
"2017","Delaware","DE","Total","Sad or hopeless","H25","27.5924","25.5012","29.7865","2842"
"2017","Delaware","DE","Total","Considered suicide","H26","16.0853","13.9046","18.5344","2840"
"2017","Florida","FL","Female","Sad or hopeless","H25","38.1269","36.1404","40.1539","3106"
"2017","Florida","FL","Female","Considered suicide","H26","18.1155","16.787","19.5245","3107"
"2017","Florida","FL","Male","Sad or hopeless","H25","17.8385","16.4176","19.3539","2902"
"2017","Florida","FL","Male","Considered suicide","H26","9.5472","8.3962","10.8374","2900"
"2017","Florida","FL","Total","Sad or hopeless","H25","27.8482","26.408","29.3356","6096"
"2017","Florida","FL","Total","Considered suicide","H26","13.769","12.7968","14.8025","6095"
"2017","Hawaii","HI","Female","Sad or hopeless","H25","35.0422","32.7486","37.407","2906"
"2017","Hawaii","HI","Female","Considered suicide","H26","18.6925","17.1238","20.3696","2942"
"2017","Hawaii","HI","Male","Sad or hopeless","H25","23.3575","21.4599","25.3687","2799"
"2017","Hawaii","HI","Male","Considered suicide","H26","12.5543","11.0538","14.2259","2845"
"2017","Hawaii","HI","Total","Sad or hopeless","H25","29.476","27.916","31.0855","5775"
"2017","Hawaii","HI","Total","Considered suicide","H26","16.0164","14.7848","17.3298","5861"
"2017","Iowa","IA","Female","Sad or hopeless","H25","39.7467","34.3937","45.3568","807"
"2017","Iowa","IA","Female","Considered suicide","H26","24.8041","20.4444","29.7459","817"
"2017","Iowa","IA","Male","Sad or hopeless","H25","18.8472","15.6732","22.4925","850"
"2017","Iowa","IA","Male","Considered suicide","H26","15.5407","11.9384","19.9834","857"
"2017","Iowa","IA","Total","Sad or hopeless","H25","29.2093","26.5481","32.021","1664"
"2017","Iowa","IA","Total","Considered suicide","H26","20.2477","16.7788","24.2251","1682"
"2017","Idaho","ID","Female","Sad or hopeless","H25","46.325","43.0083","49.6746","951"
"2017","Idaho","ID","Female","Considered suicide","H26","29.1705","25.945","32.6204","948"
"2017","Idaho","ID","Male","Sad or hopeless","H25","23.9785","20.5321","27.8011","853"
"2017","Idaho","ID","Male","Considered suicide","H26","14.3303","11.6845","17.4568","851"
"2017","Idaho","ID","Total","Sad or hopeless","H25","35.0291","32.0389","38.1419","1807"
"2017","Idaho","ID","Total","Considered suicide","H26","21.745","19.3115","24.3925","1801"
"2017","Illinois","IL","Female","Sad or hopeless","H25","43.0907","39.9166","46.3225","2539"
"2017","Illinois","IL","Female","Considered suicide","H26","23.2876","20.0451","26.8782","2531"
"2017","Illinois","IL","Male","Sad or hopeless","H25","21.4127","19.4126","23.5587","2330"
"2017","Illinois","IL","Male","Considered suicide","H26","11.1384","9.2788","13.3161","2339"
"2017","Illinois","IL","Total","Sad or hopeless","H25","32.2525","30.2547","34.3173","4910"
"2017","Illinois","IL","Total","Considered suicide","H26","17.2388","15.3722","19.2803","4911"
"2017","Kansas","KS","Female","Sad or hopeless","H25","32.9823","29.0462","37.1723","1287"
"2017","Kansas","KS","Female","Considered suicide","H26","19.6772","17.1418","22.4858","1307"
"2017","Kansas","KS","Male","Sad or hopeless","H25","17.0765","13.8481","20.8751","1075"
"2017","Kansas","KS","Male","Considered suicide","H26","11.4424","8.3014","15.5701","1087"
"2017","Kansas","KS","Total","Sad or hopeless","H25","24.8398","22.4981","27.3392","2368"
"2017","Kansas","KS","Total","Considered suicide","H26","15.5699","13.5474","17.832","2400"
"2017","Kentucky","KY","Female","Sad or hopeless","H25","40.8876","37.1969","44.6839","1011"
"2017","Kentucky","KY","Female","Considered suicide","H26","19.4047","16.9531","22.1165","1009"
"2017","Kentucky","KY","Male","Sad or hopeless","H25","17.6046","14.7892","20.8249","950"
"2017","Kentucky","KY","Male","Considered suicide","H26","9.6092","7.439","12.3282","945"
"2017","Kentucky","KY","Total","Sad or hopeless","H25","29.2325","26.6736","31.93","1973"
"2017","Kentucky","KY","Total","Considered suicide","H26","14.8334","12.9304","16.9619","1966"
"2017","Louisiana","LA","Female","Sad or hopeless","H25","40.6186","35.7522","45.6765","597"
"2017","Louisiana","LA","Female","Considered suicide","H26","21.3702","17.8383","25.3853","598"
"2017","Louisiana","LA","Male","Sad or hopeless","H25","22.3451","17.0439","28.7242","594"
"2017","Louisiana","LA","Male","Considered suicide","H26","13.4418","9.7542","18.2417","598"
"2017","Louisiana","LA","Total","Sad or hopeless","H25","31.7246","27.1343","36.7003","1197"
"2017","Louisiana","LA","Total","Considered suicide","H26","17.8398","14.8005","21.3468","1209"
"2017","Massachusetts","MA","Female","Sad or hopeless","H25","36.0279","33.3032","38.8457","1623"
"2017","Massachusetts","MA","Female","Considered suicide","H26","15.7084","13.6391","18.0262","1615"
"2017","Massachusetts","MA","Male","Sad or hopeless","H25","19.0139","16.3508","21.9966","1620"
"2017","Massachusetts","MA","Male","Considered suicide","H26","9.2323","7.3479","11.5396","1620"
"2017","Massachusetts","MA","Total","Sad or hopeless","H25","27.4469","25.2845","29.7207","3255"
"2017","Massachusetts","MA","Total","Considered suicide","H26","12.4403","11.2069","13.7883","3245"
"2017","Maryland","MD","Female","Sad or hopeless","H25","38.7397","37.9269","39.5589","24717"
"2017","Maryland","MD","Female","Considered suicide","H26","21.8218","21.1883","22.4687","25075"
"2017","Maryland","MD","Male","Sad or hopeless","H25","21.0431","20.4212","21.6788","24052"
"2017","Maryland","MD","Male","Considered suicide","H26","12.4363","11.861","13.0355","24489"
"2017","Maryland","MD","Total","Sad or hopeless","H25","29.923","29.3225","30.5305","49169"
"2017","Maryland","MD","Total","Considered suicide","H26","17.2935","16.7912","17.8076","50006"
"2017","Maine","ME","Female","Sad or hopeless","H25","36.1176","33.6737","38.6356","4697"
"2017","Maine","ME","Female","Considered suicide","H26","17.5764","15.9111","19.3758","4684"
"2017","Maine","ME","Male","Sad or hopeless","H25","18.8256","17.5225","20.2019","4571"
"2017","Maine","ME","Male","Considered suicide","H26","10.236","9.3467","11.1994","4582"
"2017","Maine","ME","Total","Sad or hopeless","H25","27.3518","25.7798","28.9823","9339"
"2017","Maine","ME","Total","Considered suicide","H26","13.9001","12.8761","14.9916","9337"
"2017","Michigan","MI","Female","Sad or hopeless","H25","48.2568","44.8181","51.7122","799"
"2017","Michigan","MI","Female","Considered suicide","H26","26.9779","23.6603","30.5745","799"
"2017","Michigan","MI","Male","Sad or hopeless","H25","26.5578","22.6188","30.9088","808"
"2017","Michigan","MI","Male","Considered suicide","H26","15.7153","12.8316","19.105","809"
"2017","Michigan","MI","Total","Sad or hopeless","H25","37.3407","34.0723","40.7289","1613"
"2017","Michigan","MI","Total","Considered suicide","H26","21.3296","18.6304","24.303","1616"
"2017","Missouri","MO","Female","Sad or hopeless","H25","38.2557","34.3583","42.3102","874"
"2017","Missouri","MO","Female","Considered suicide","H26","24.1325","20.3924","28.3145","870"
"2017","Missouri","MO","Male","Sad or hopeless","H25","24.1821","20.5927","28.1751","963"
"2017","Missouri","MO","Male","Considered suicide","H26","17.5353","14.1245","21.563","953"
"2017","Missouri","MO","Total","Sad or hopeless","H25","31.252","28.4928","34.1509","1845"
"2017","Missouri","MO","Total","Considered suicide","H26","20.8967","18.2662","23.7958","1827"
"2017","Montana","MT","Female","Sad or hopeless","H25","39.9325","37.8202","42.0829","2330"
"2017","Montana","MT","Female","Considered suicide","H26","26.7592","24.4474","29.205","2368"
"2017","Montana","MT","Male","Sad or hopeless","H25","22.7692","20.5711","25.1278","2289"
"2017","Montana","MT","Male","Considered suicide","H26","15.3561","13.5664","17.3346","2336"
"2017","Montana","MT","Total","Sad or hopeless","H25","31.0134","29.1659","32.9235","4636"
"2017","Montana","MT","Total","Considered suicide","H26","20.8313","19.2099","22.5514","4722"
"2017","North Carolina","NC","Female","Sad or hopeless","H25","38.9404","36.598","41.3349","1606"
"2017","North Carolina","NC","Female","Considered suicide","H26","21.1574","18.7831","23.744","1631"
"2017","North Carolina","NC","Male","Sad or hopeless","H25","20.277","17.7353","23.0808","1449"
"2017","North Carolina","NC","Male","Considered suicide","H26","11.3018","9.3047","13.6631","1464"
"2017","North Carolina","NC","Total","Sad or hopeless","H25","29.4266","27.5616","31.3631","3068"
"2017","North Carolina","NC","Total","Considered suicide","H26","16.2324","14.6456","17.955","3109"
"2017","North Dakota","ND","Female","Sad or hopeless","H25","37.8723","35.0413","40.7884","1122"
"2017","North Dakota","ND","Female","Considered suicide","H26","24.0005","21.2716","26.9595","1121"
"2017","North Dakota","ND","Male","Sad or hopeless","H25","20.3933","17.7934","23.2655","1003"
"2017","North Dakota","ND","Male","Considered suicide","H26","9.6952","7.7626","12.0461","1001"
"2017","North Dakota","ND","Total","Sad or hopeless","H25","28.9174","26.8162","31.1132","2135"
"2017","North Dakota","ND","Total","Considered suicide","H26","16.7079","14.8417","18.757","2130"
"2017","Nebraska","NE","Female","Sad or hopeless","H25","35.1561","29.7982","40.9158","700"
"2017","Nebraska","NE","Female","Considered suicide","H26","23.0377","18.7058","28.0269","695"
"2017","Nebraska","NE","Male","Sad or hopeless","H25","19.2321","15.9319","23.0288","713"
"2017","Nebraska","NE","Male","Considered suicide","H26","9.2219","6.7656","12.4509","710"
"2017","Nebraska","NE","Total","Sad or hopeless","H25","26.9819","23.6485","30.5968","1421"
"2017","Nebraska","NE","Total","Considered suicide","H26","16.1143","13.2807","19.4171","1413"
"2017","New Hampshire","NH","Female","Sad or hopeless","H25","37.583","35.8964","39.3004","5827"
"2017","New Hampshire","NH","Female","Considered suicide","H26","20.6396","19.2465","22.1061","5490"
"2017","New Hampshire","NH","Male","Sad or hopeless","H25","18.6393","17.2512","20.1119","5956"
"2017","New Hampshire","NH","Male","Considered suicide","H26","11.4691","10.4195","12.6096","5625"
"2017","New Hampshire","NH","Total","Sad or hopeless","H25","27.998","26.8612","29.1637","11988"
"2017","New Hampshire","NH","Total","Considered suicide","H26","16.1257","15.2211","17.0732","11310"
"2017","New Mexico","NM","Female","Sad or hopeless","H25","45.1105","42.7042","47.5399","2910"
"2017","New Mexico","NM","Female","Considered suicide","H26","22.6707","20.6712","24.8032","2905"
"2017","New Mexico","NM","Male","Sad or hopeless","H25","26.6296","24.7483","28.5996","2823"
"2017","New Mexico","NM","Male","Considered suicide","H26","13.0282","11.6995","14.483","2824"
"2017","New Mexico","NM","Total","Sad or hopeless","H25","35.8257","33.8864","37.8125","5748"
"2017","New Mexico","NM","Total","Considered suicide","H26","17.8404","16.2755","19.5207","5744"
"2017","Nevada","NV","Female","Sad or hopeless","H25","47.2882","42.8115","51.8089","801"
"2017","Nevada","NV","Female","Considered suicide","H26","22.045","18.6111","25.9107","798"
"2017","Nevada","NV","Male","Sad or hopeless","H25","24.1515","20.2549","28.5294","839"
"2017","Nevada","NV","Male","Considered suicide","H26","11.6215","9.1623","14.6344","841"
"2017","Nevada","NV","Total","Sad or hopeless","H25","35.5036","31.5754","39.6374","1652"
"2017","Nevada","NV","Total","Considered suicide","H26","16.7147","14.3907","19.3293","1649"
"2017","New York","NY","Female","Sad or hopeless","H25","39.0263","36.5466","41.5641","5659"
"2017","New York","NY","Female","Considered suicide","H26","22.1368","19.5825","24.9211","5726"
"2017","New York","NY","Male","Sad or hopeless","H25","22.0049","19.6182","24.5932","5084"
"2017","New York","NY","Male","Considered suicide","H26","12.7464","10.7013","15.1161","5178"
"2017","New York","NY","Total","Sad or hopeless","H25","30.393","28.5226","32.3305","10829"
"2017","New York","NY","Total","Considered suicide","H26","17.4098","15.3836","19.641","10987"
"2017","Oklahoma","OK","Female","Sad or hopeless","H25","43.9142","39.1883","48.7531","825"
"2017","Oklahoma","OK","Female","Considered suicide","H26","27.8466","23.8846","32.1878","830"
"2017","Oklahoma","OK","Male","Sad or hopeless","H25","20.0508","16.1414","24.6289","799"
"2017","Oklahoma","OK","Male","Considered suicide","H26","10.8527","8.0073","14.5493","803"
"2017","Oklahoma","OK","Total","Sad or hopeless","H25","31.7618","27.9924","35.7866","1631"
"2017","Oklahoma","OK","Total","Considered suicide","H26","19.0927","15.8411","22.8306","1640"
"2017","Pennsylvania","PA","Female","Sad or hopeless","H25","38.5675","35.2581","41.9861","1842"
"2017","Pennsylvania","PA","Female","Considered suicide","H26","20.6291","18.3861","23.0685","1842"
"2017","Pennsylvania","PA","Male","Sad or hopeless","H25","20.4146","18.3455","22.6523","1848"
"2017","Pennsylvania","PA","Male","Considered suicide","H26","9.7179","7.6547","12.2635","1847"
"2017","Pennsylvania","PA","Total","Sad or hopeless","H25","29.3915","27.3252","31.5461","3712"
"2017","Pennsylvania","PA","Total","Considered suicide","H26","15.066","13.481","16.801","3712"
"2017","Rhode Island","RI","Female","Sad or hopeless","H25","37.9781","33.3408","42.8458","1107"
